O,D,value
142,135,88.44
142,136,196.89
142,137,151.81
142,138,65.11
142,139,57.19
142,140,45.88
142,141,317.47
142,143,140.22
142,144,129.72
142,145,127.02
142,146,200.24
142,147,142.24
142,148,244.19
142,149,133.24
142,150,22.16
142,151,27.87
142,152,34.01
142,153,86.29
142,154,224.33
142,155,25.23
142,156,37.85
142,157,39.45
142,158,57.88
142,159,19.3
142,160,22.28
142,178,61.12
142,179,19.36
142,182,62.95
142,183,16.67
142,184,17.87
142,188,24.18
142,189,26.44
142,190,17.35
143,41,20.66
143,58,25.3
143,60,17.56
143,64,39.83
143,65,16.25
143,77,40.77
143,80,32.71
143,81,63.82
143,82,29.76
143,83,39.53
143,85,19.38
143,87,32.73
143,129,54.96
143,131,103
143,132,60.62
143,133,49.42
143,134,48.91
143,135,57.31
143,136,127.3
143,137,36.71
143,138,16.2
143,139,39.09
143,140,31.53
143,141,209.92
143,142,186.05
143,144,110.57
143,145,84.78
143,146,137.22
143,147,283.04
143,148,505.83
143,149,95.25
143,151,17.22
143,152,19.53
143,153,221.59
143,154,186.44
143,155,57.94
143,156,37.79
143,157,75.51
143,158,115.89
143,159,40
143,160,49.97
143,161,16.72
143,188,19.33
143,267,18.05
144,64,19.26
144,77,18.14
144,81,28.2
144,83,17.89
144,87,16.59
144,127,17.76
144,129,27.33
144,130,21.73
144,131,49.8
144,132,94.73
144,133,20.74
144,134,21.93
144,135,25.54
144,136,59.18
144,137,57.13
144,138,20.13
144,139,65.92
144,140,51.81
144,141,100.46
144,142,299.01
144,143,203.23
144,145,40.64
144,146,62.77
144,147,130.94
144,148,235.82
144,149,148.72
144,150,20.65
144,151,26.71
144,152,24.43
144,153,106.14
144,154,300.05
144,155,26.96
144,156,43.13
144,157,34.77
144,158,60.23
144,159,18.27
144,160,22.83
144,178,18.12
144,182,24.38
144,184,19.75
144,188,33.13
144,189,26.57
144,190,17.95
144,191,17.07
145,5,16.57
145,6,17.67
145,7,18.48
145,8,50.33
145,9,45.87
145,10,31.14
145,11,63.02
145,12,23.36
145,13,38.28
145,14,21.93
145,15,17.35
145,16,53.92
145,17,28.65
145,18,32.92
145,20,20.41
145,37,134.51
145,41,36.14
145,46,18.25
145,50,21.45
145,58,46.51
145,60,22.64
145,62,18.85
145,63,29.72
145,64,202.86
145,65,33.11
145,66,22.21
145,67,26.54
145,68,51.41
145,69,91.9
145,73,34.13
145,76,95.28
145,77,334.27
145,78,130.48
145,79,22.59
145,80,261
145,81,518.8
145,82,106.04
145,83,128.48
145,84,69.75
145,85,66.89
145,86,46.29
145,87,93.59
145,89,21.15
145,129,45.33
145,131,60.68
145,132,37.41
145,133,264.05
145,134,100.23
145,135,478.59
145,136,291.88
145,141,119.07
145,142,99.71
145,143,58.75
145,146,309.11
145,147,761.86
145,148,360.36
145,149,26.86
145,153,66.76
145,154,57.82
145,155,16.93
145,157,137.9
145,158,85.28
145,159,57.15
145,160,21.35
146,8,27.36
146,9,27.82
146,10,20.67
146,11,30.48
146,12,16.79
146,13,29.19
146,16,32.84
146,18,28.11
146,37,76.98
146,41,45.92
146,44,16.33
146,46,19.12
146,58,48.3
146,60,26.4
146,61,22.13
146,63,34.62
146,64,128.37
146,65,44.15
146,68,27.41
146,69,54.29
146,73,20.67
146,76,56.36
146,77,193.53
146,78,74.94
146,80,154.33
146,81,296.27
146,82,59.52
146,83,74.65
146,84,42.77
146,85,35.12
146,86,26.34
146,87,56.26
146,129,70.03
146,130,22.51
146,131,128.65
146,132,77.79
146,133,155.9
146,134,142.77
146,135,275.68
146,136,605.26
146,137,35.65
146,138,17.7
146,141,251.18
146,142,218.2
146,143,124.97
146,144,31.76
146,145,424.65
146,147,448.65
146,148,755.82
146,149,57.46
146,153,117.19
146,154,103.05
146,155,32.04
146,156,19.55
146,157,91.52
146,158,128.16
146,159,33.83
146,160,39.2
147,5,19.45
147,8,30.28
147,9,31.42
147,10,38.8
147,11,42.52
147,12,27.4
147,13,53.8
147,14,28.3
147,15,32.02
147,16,72.37
147,17,29.51
147,18,55.27
147,20,27.69
147,23,38.37
147,24,28.43
147,25,32.57
147,26,31.26
147,37,51.47
147,41,38.56
147,58,34.14
147,63,18.2
147,64,119.62
147,65,19.36
147,67,19.48
147,68,28.99
147,69,61.27
147,73,22.15
147,76,75.02
147,77,183.34
147,78,86.5
147,80,164.71
147,81,273.44
147,82,161.43
147,83,176.46
147,84,49.54
147,85,114.86
147,86,101.27
147,87,158.5
147,88,39.78
147,89,29.95
147,91,32.98
147,93,31.83
147,98,26.33
147,129,25.19
147,131,37.27
147,132,27
147,133,123.48
147,134,44.41
147,135,194.65
147,136,161.28
147,141,81.12
147,142,69.45
147,143,78.95
147,144,25.23
147,145,279.49
147,146,155.76
147,148,571.86
147,149,67.09
147,152,19.78
147,153,119.36
147,154,117.51
147,155,37.03
147,156,22.77
147,157,262.3
147,158,158.56
147,159,118.76
147,160,47.53
147,161,29
148,8,21.82
148,9,17.19
148,10,23.18
148,11,29.82
148,12,20.12
148,13,35.51
148,14,17.53
148,15,16.32
148,16,50.22
148,17,21.24
148,18,35.3
148,20,19.34
148,23,22.07
148,25,18.76
148,26,22.26
148,37,38.98
148,41,55.38
148,58,44.65
148,60,17.51
148,61,16.95
148,63,26.72
148,64,90.36
148,65,22.43
148,68,16.87
148,69,38.41
148,76,47.43
148,77,124.23
148,78,53.22
148,80,111.76
148,81,192.41
148,82,101.28
148,83,122.59
148,84,32.1
148,85,64.09
148,86,48.46
148,87,96.52
148,88,19.46
148,89,24.83
148,98,17.33
148,129,49.67
148,130,24.71
148,131,79.37
148,132,54.22
148,133,87.04
148,134,65.82
148,135,137.73
148,136,287.78
148,137,26.66
148,138,19.15
148,139,26.11
148,140,19.59
148,141,157.34
148,142,147.51
148,143,198.16
148,144,54.6
148,145,200.33
148,146,302.27
148,147,873.02
148,149,118.3
148,150,22.42
148,151,23.88
148,152,31.33
148,153,228.15
148,154,211.58
148,155,65.09
148,156,43.32
148,157,182.68
148,158,264.73
148,159,79.75
148,160,75.33
148,161,25.35
148,188,19.91
148,267,20.24
148,387,21
149,64,24.48
149,77,25.65
149,80,22.57
149,81,33.11
149,83,19.36
149,87,23.68
149,127,27.96
149,128,24.85
149,131,28.92
149,132,48.98
149,133,20.63
149,134,18.39
149,135,19.85
149,136,56.1
149,137,77.98
149,138,36.81
149,139,91.42
149,140,74.55
149,141,48.5
149,142,152.54
149,143,86.21
149,144,82.31
149,145,33.49
149,146,47.96
149,147,126.48
149,148,203.48
149,150,104.43
149,151,117.66
149,152,121.33
149,153,163.33
149,154,460.98
149,155,43.73
149,156,91.89
149,157,60.22
149,158,86.79
149,159,37.31
149,160,35.45
149,178,33.07
149,182,45.65
149,184,40.63
149,185,19.57
149,188,159.51
149,189,126.51
149,190,127.18
149,191,95.25
149,263,16.77
149,267,27.01
149,268,20.65
149,320,27.02
150,137,19.89
150,139,21.79
150,140,17.78
150,142,36.15
150,143,19.71
150,144,19.49
150,147,28.09
150,148,49.24
150,149,181.97
150,151,28.1
150,152,95.37
150,153,39.39
150,154,112.41
150,156,23.83
150,158,19.1
150,178,19.94
150,182,26.87
150,184,22.16
150,188,105.09
150,189,70.97
150,190,71.19
150,191,47.17
150,320,18.45
151,137,20.85
151,139,21.73
151,140,18.74
151,142,39.07
151,143,22.67
151,144,21.44
151,147,31.04
151,148,52.16
151,149,183.53
151,150,29.01
151,152,112.81
151,153,49.99
151,154,135.26
151,155,42.24
151,156,92.15
151,157,17.86
151,158,27.25
151,159,24.92
151,160,28.43
151,188,40.55
151,189,33
151,190,90.84
151,191,64.49
151,263,16.56
151,267,22.09
151,268,22.82
151,320,24.35
152,137,20.57
152,139,24.39
152,140,19.47
152,142,42.58
152,143,23.36
152,144,21.14
152,147,32.63
152,148,54.45
152,149,188.66
152,150,90.71
152,151,114.35
152,153,47.7
152,154,129.97
152,155,42.3
152,156,87.48
152,157,17.82
152,158,27.66
152,159,25.35
152,160,27.45
152,178,21.64
152,182,28.46
152,184,26.77
152,188,127.38
152,189,80.96
152,190,268.6
152,191,195.27
152,263,16.4
152,264,20.09
152,267,22.74
152,268,20.41
152,320,75.15
153,16,17.83
153,41,21.04
153,58,24.28
153,64,41.9
153,76,16.19
153,77,40.69
153,78,23.5
153,80,37.52
153,81,66.74
153,82,29.61
153,83,36.31
153,85,20.01
153,86,37.4
153,87,72.87
153,89,17.88
153,129,28.44
153,131,45.49
153,132,31.58
153,133,39.65
153,134,36.25
153,135,44.33
153,136,104.72
153,137,17.92
153,139,22.43
153,140,16.85
153,141,93.35
153,142,87.43
153,143,164.19
153,144,46.17
153,145,63.55
153,146,102.97
153,147,257.98
153,148,413.95
153,149,139.6
153,150,17.35
153,151,34.63
153,152,40.25
153,154,386.22
153,155,122.96
153,156,77.21
153,157,166.78
153,158,251.7
153,159,93.1
153,160,107.11
153,161,36.1
153,188,25.19
153,189,17.31
153,190,18.65
153,267,64.3
153,268,17.76
153,269,20.08
154,16,19.39
154,41,25.98
154,58,22.75
154,63,16.78
154,64,42.14
154,76,18.89
154,77,42.09
154,78,18.87
154,80,35.96
154,81,60.52
154,82,24.07
154,83,29.95
154,85,17.93
154,86,30.01
154,87,59.42
154,128,16.78
154,129,24.8
154,130,19.45
154,131,42.49
154,132,69.85
154,133,39.06
154,134,27.32
154,135,41.76
154,136,89.51
154,137,47.89
154,138,33.73
154,139,57.47
154,140,41.68
154,141,85.06
154,142,224.64
154,143,139.53
154,144,125.75
154,145,59.16
154,146,85.61
154,147,214.93
154,148,342
154,149,352.14
154,150,54.23
154,151,68.89
154,152,75.64
154,153,381.22
154,155,99.56
154,156,162.34
154,157,135.57
154,158,208.38
154,159,75.17
154,160,88.98
154,161,28.67
154,178,19.33
154,182,21.54
154,184,24.04
154,188,89.81
154,189,65.08
154,190,58.16
154,191,50.19
154,267,45.84
154,268,29.92
154,269,18.97
155,25,20.72
155,64,19.67
155,77,28.87
155,80,24.74
155,81,46.95
155,82,19.71
155,83,26.84
155,85,24.39
155,86,27.79
155,87,56
155,88,33.72
155,89,31.24
155,91,25.16
155,92,19.24
155,93,21.84
155,98,19.56
155,129,17.3
155,131,32.45
155,132,20.41
155,133,26.84
155,134,25.15
155,135,28.68
155,136,69.5
155,141,64.02
155,142,57.25
155,143,127.63
155,144,33.29
155,145,45.61
155,146,72.91
155,147,189.11
155,148,315.66
155,149,120.56
155,150,18.2
155,151,72.79
155,152,69.66
155,153,369.79
155,154,295.92
155,156,194.34
155,157,122.11
155,158,188.86
155,159,180.21
155,160,220.82
155,161,73.29
155,188,17.52
155,190,42.88
155,191,28.83
155,267,140.72
155,268,41.22
155,269,50.44
155,270,23.95
155,275,18.47
155,288,19.11
156,77,16.21
156,81,29.13
156,83,16
156,86,17.55
156,87,31.79
156,88,20.15
156,89,18.25
156,131,18.59
156,132,35.85
156,133,17.19
156,135,19.51
156,136,39.52
156,137,23.64
156,139,32.86
156,140,25.5
156,141,40.85
156,142,112.21
156,143,76.94
156,144,71.13
156,145,27.53
156,146,43.59
156,147,114.94
156,148,190.16
156,149,249.82
156,150,37.95
156,151,161.87
156,152,146.47
156,153,225.78
156,154,621.78
156,155,193.59
156,157,74.68
156,158,113.75
156,159,107.13
156,160,134.06
156,161,42.22
156,188,44.67
156,189,31.53
156,190,106.11
156,191,70.09
156,263,21.91
156,267,85.83
156,268,86.97
156,269,30.08
156,270,33.73
156,288,27.95
156,320,30.35
157,9,18.73
157,10,17.27
157,11,21.84
157,13,31.71
157,16,37.22
157,17,17.71
157,18,21.73
157,20,29.78
157,23,37.82
157,24,28.04
157,25,50.45
157,26,48.47
157,30,17.91
157,37,34.67
157,64,48.06
157,68,18.44
157,69,28.04
157,76,37.5
157,77,95.88
157,78,46.31
157,80,91.47
157,81,157.16
157,82,108.14
157,83,132.51
157,84,23.87
157,85,95.15
157,86,157.57
157,87,350.81
157,88,81.09
157,89,68.33
157,90,27.82
157,91,58.14
157,92,20.76
157,93,60.97
157,97,24.15
157,98,54.96
157,131,18.15
157,133,63.75
157,134,19.44
157,135,102.69
157,136,78.92
157,141,41
157,142,30.98
157,143,52.04
157,144,17.76
157,145,157.29
157,146,81.39
157,147,736.03
157,148,354.92
157,149,49.34
157,151,16
157,153,156.07
157,154,132.59
157,155,41.09
157,156,27.76
157,158,323.43
157,159,300.51
157,160,104.1
157,161,69.52
157,267,25.74
157,382,16
158,9,16.15
158,11,17.36
158,13,23.61
158,16,26.36
158,18,18.49
158,20,20.21
158,23,27
158,24,20.13
158,25,34.73
158,26,25.95
158,37,27.05
158,41,22.94
158,58,18.69
158,64,40.82
158,69,21.86
158,76,26.09
158,77,70.18
158,78,37.43
158,80,67.86
158,81,123.31
158,82,63.32
158,83,83.91
158,84,19.95
158,85,51.68
158,86,98.42
158,87,215.66
158,88,45.47
158,89,43.76
158,90,17.32
158,91,33.63
158,92,19.17
158,93,38.37
158,98,33.28
158,129,21.19
158,131,37.31
158,132,27.42
158,133,48.77
158,134,34.39
158,135,77.27
158,136,148.45
158,137,18.68
158,141,76.88
158,142,68.85
158,143,114.39
158,144,35.83
158,145,122.9
158,146,154.64
158,147,485.86
158,148,781.05
158,149,108.22
158,151,23.96
158,152,31.39
158,153,329.03
158,154,280.98
158,155,91.06
158,156,54.79
158,157,464.22
158,159,192.31
158,160,214.09
158,161,73.55
158,267,41.84
158,269,16.21
159,11,19.73
159,13,26.17
159,16,40.37
159,17,18.03
159,18,26.84
159,20,31.09
159,23,43.71
159,24,33.98
159,25,63.19
159,26,53.57
159,30,20.36
159,37,17.06
159,64,22.83
159,77,46.93
159,78,16.43
159,80,47.76
159,81,76.15
159,82,58.98
159,83,64.28
159,85,90.22
159,86,95.4
159,87,185.09
159,88,118.22
159,89,103.77
159,90,27.13
159,91,96.52
159,92,38.25
159,93,92.55
159,95,28.29
159,97,31.7
159,98,79.73
159,100,26.66
159,102,17.98
159,103,20.63
159,133,23.57
159,135,47.75
159,136,37.65
159,141,16.01
159,142,17.2
159,143,33.38
159,145,76.71
159,146,35.84
159,147,373.64
159,148,172.9
159,149,28.78
159,151,17.25
159,153,102.7
159,154,89.13
159,155,66.66
159,156,39.41
159,157,371.73
159,158,164.35
159,160,181.58
159,161,118.02
159,267,79.06
159,268,19.6
159,269,44.53
159,270,17.15
160,16,23.96
160,20,18.48
160,23,20.75
160,24,19.95
160,25,41.42
160,26,30.54
160,77,34.53
160,80,33.35
160,81,61.93
160,82,36.19
160,83,46.02
160,85,58.78
160,86,55.28
160,87,121.09
160,88,77.1
160,89,68.87
160,90,17.51
160,91,56.45
160,92,44.62
160,93,53.39
160,95,19.88
160,97,21.92
160,98,45.44
160,131,25.36
160,133,18.98
160,134,23.78
160,135,40.67
160,136,69.12
160,141,48.13
160,142,42.07
160,143,83.44
160,144,23.61
160,145,63.83
160,146,75.26
160,147,248.55
160,148,426.67
160,149,62.92
160,151,40.22
160,152,37.83
160,153,245.19
160,154,197.99
160,155,159.86
160,156,95.99
160,157,255.46
160,158,384.94
160,159,381.6
160,161,153.37
160,190,19.01
160,267,88.22
160,268,25.93
160,269,38.46
160,270,16.54
161,25,19.42
161,26,18.01
161,80,17.11
161,81,19.93
161,82,19.26
161,83,19.66
161,85,27.3
161,86,28.7
161,87,62.78
161,88,35.88
161,89,24.76
161,91,28.43
161,92,33.91
161,93,29.58
161,95,17.5
161,98,28.55
161,100,16.67
161,102,16.2
161,103,16.99
161,145,18.7
161,147,87.68
161,148,72.34
161,153,43.59
161,154,36.17
161,155,28.88
161,156,17.24
161,157,92.2
161,158,65.21
161,159,127.33
161,160,78.63
161,267,48.13
161,269,29.53
162,166,35.22
162,167,22.91
162,170,58.08
162,172,17.89
162,256,16.04
162,257,16.47
162,367,90.74
162,368,22.9
163,166,33.12
163,167,20.84
163,170,54.92
164,38,117.6
164,39,49.79
164,40,21.8
164,41,100.92
164,42,27.34
164,43,17.59
164,44,39.97
164,46,29.61
164,55,27.86
164,56,28.3
164,57,18.62
164,58,71.28
164,59,56.65
164,61,23.59
164,63,24.19
164,64,32.42
164,166,345.2
164,167,59.78
164,170,267.02
164,171,21.16
164,172,73.7
164,178,23.12
164,222,73.89
164,224,17.32
164,226,17.8
164,249,21.14
164,253,20.03
164,257,24.86
164,258,66.82
164,259,80.85
164,260,81.34
164,261,34.79
164,262,35.95
165,166,36.19
165,167,22.64
165,170,48.03
165,259,33.81
165,261,18.13
166,38,106.34
166,39,45.53
166,40,20.42
166,41,100.47
166,42,23.43
166,43,16.8
166,44,37.61
166,46,26.55
166,55,40.42
166,56,32.36
166,57,28.69
166,58,85.22
166,59,60.6
166,60,19.52
166,61,30.56
166,63,32.08
166,64,41.71
166,164,98.95
166,167,91.48
166,170,410.34
166,171,34.98
166,172,119.68
166,178,36.41
166,222,34.04
166,257,23.77
166,258,31.82
166,259,47.32
166,260,28.02
166,261,20.01
167,38,29.89
167,41,29.95
167,55,17.06
167,58,35.59
167,59,25.65
167,64,19
167,164,30.16
167,166,147.48
167,170,172.92
167,171,33.69
167,172,50.57
167,257,16.78
167,259,35.92
167,261,16.66
168,170,22.37
168,367,76.83
169,166,23
169,170,82.53
169,171,21.6
169,172,45.57
169,175,18.02
169,178,20.65
169,179,24
169,367,20.36
170,38,115.78
170,39,50.29
170,40,20.22
170,41,132.5
170,42,25.43
170,43,22.4
170,44,38.07
170,45,19.29
170,46,41.59
170,54,49.44
170,55,182.55
170,56,107.76
170,57,120.5
170,58,216.41
170,59,186.21
170,60,48.12
170,61,94.33
170,62,28.39
170,63,72.69
170,64,101.3
170,65,30.61
170,67,21.86
170,69,30.33
170,76,17.1
170,125,28.21
170,127,19.25
170,128,46.22
170,129,31.13
170,130,28.4
170,131,19.47
170,132,36.38
170,133,30.38
170,134,28.71
170,135,16.68
170,136,22.09
170,137,16.09
170,138,22.18
170,142,34.84
170,149,16.13
170,162,27.03
170,163,23.91
170,164,114.44
170,165,24.87
170,166,562.18
170,167,152.18
170,169,23.09
170,171,147.95
170,172,533.65
170,173,53.12
170,175,26.72
170,176,51.25
170,178,184.19
170,179,88.18
170,182,76.03
170,183,23.33
170,184,16.81
170,188,16.56
170,222,40.61
170,226,19.02
170,249,16.86
170,253,16.97
170,257,43.5
170,258,36.32
170,259,64.72
170,260,35.72
170,261,30.25
170,262,18.09
170,367,17.96
170,387,17
171,41,16.53
171,55,24.47
171,57,17.2
171,58,28.6
171,59,26.7
171,166,73.69
171,167,45.78
171,170,253.4
171,172,79.11
171,173,20.8
171,178,31.07
171,179,34.18
172,38,31.76
172,41,39.91
172,54,16.79
172,55,57.94
172,56,105.54
172,57,129.03
172,58,65.79
172,59,65.59
172,60,45.12
172,61,82.72
172,63,24.84
172,64,34.15
172,125,29.25
172,127,18.17
172,128,49.03
172,129,31.16
172,130,30.84
172,131,17.04
172,132,34.7
172,133,21.05
172,134,23.12
172,136,17.1
172,137,17.48
172,138,19.86
172,142,29.59
172,164,32.59
172,166,158.23
172,167,46.37
172,170,535.61
172,171,49.4
172,173,44.72
172,175,22.61
172,176,52.9
172,177,16.05
172,178,185.21
172,179,80.49
172,182,78.31
172,183,22.4
172,184,19.57
172,188,18.54
172,189,20.57
172,259,20.74
173,57,17.07
173,166,22.91
173,170,76.92
173,171,20.56
173,172,75.6
173,178,28.88
173,179,31.97
174,178,18.29
174,179,21.24
174,367,105.63
175,128,27.8
175,132,20.14
175,142,16.88
175,166,19.06
175,170,62.15
175,171,16.77
175,172,51
175,176,16.06
175,177,16.49
175,178,128.52
175,179,141.29
175,181,35.81
175,182,51.89
175,183,29.88
175,185,19.12
175,188,21.8
175,189,39.98
175,191,31.18
175,367,70.62
176,57,18.6
176,128,23.53
176,129,16.22
176,132,16.55
176,166,22.19
176,170,73.05
176,172,81.15
176,178,88.49
176,179,32.54
176,182,34.73
177,170,31.09
177,172,29.97
177,178,38.56
177,179,46.05
177,182,16.17
178,56,21.83
178,57,27.61
178,59,16.35
178,61,18.75
178,64,18.13
178,125,21.17
178,127,44.55
178,128,111.93
178,129,25.16
178,130,23.6
178,131,36.71
178,132,80.6
178,134,16.83
178,136,38.79
178,137,41.18
178,138,55.27
178,140,34.94
178,141,25.61
178,142,76.09
178,146,18.03
178,148,20.39
178,149,40.17
178,150,16.12
178,152,17.99
178,154,29.57
178,166,28.46
178,170,119.28
178,172,118.92
178,175,27.71
178,176,34.62
178,179,178.32
178,182,222.88
178,183,56.03
178,184,58.47
178,185,23.39
178,188,77.33
178,189,69.46
178,190,48.44
178,191,45.43
178,387,18
179,127,23.93
179,128,54.59
179,131,21.07
179,132,40.2
179,136,19.66
179,137,20.81
179,138,25.77
179,140,18.22
179,142,40.05
179,149,20.65
179,166,20.53
179,170,71.03
179,171,17.3
179,172,66.13
179,173,16.03
179,175,41.73
179,176,19.44
179,177,16.84
179,178,263.66
179,181,18.95
179,182,109.38
179,183,64.74
179,184,30.86
179,185,32.34
179,188,41.29
179,189,74.72
179,190,24.79
179,191,50.73
179,367,23.34
179,387,18
180,189,17.69
180,367,118.43
181,178,28.59
181,179,28.69
181,182,37.11
181,183,24.33
181,184,16.95
181,185,23.18
181,188,25.02
181,189,52.28
181,190,17.95
181,191,38.28
181,367,40.29
182,127,23.75
182,128,55.14
182,131,21.92
182,132,38.89
182,136,21.6
182,137,59.86
182,138,76.35
182,139,22.78
182,140,52.57
182,141,33.73
182,142,109.68
182,143,19.91
182,144,18.7
182,146,21.95
182,147,17.11
182,148,27.18
182,149,50.4
182,150,19.81
182,152,25.59
182,153,16.1
182,154,33.08
182,170,52.19
182,172,55.31
182,176,17.74
182,178,258.62
182,179,90.45
182,181,17.83
182,183,70.35
182,184,84.95
182,185,33.15
182,188,108.53
182,189,94.22
182,190,68.12
182,191,70.93
182,320,18.34
183,128,18.57
183,132,16.41
183,137,19.76
183,138,26
183,140,17.07
183,142,36.69
183,149,20.67
183,170,23
183,172,22.46
183,178,92.67
183,179,85.93
183,181,22.31
183,182,111.69
183,184,33.14
183,185,34.09
183,188,44.19
183,189,84.39
183,190,28.98
183,191,61.73
184,128,17.41
184,137,19.18
184,138,24.77
184,139,27.59
184,140,63.6
184,142,39.22
184,143,24.24
184,144,21.98
184,148,28.35
184,149,58.84
184,150,24.92
184,152,29.64
184,154,37.06
184,170,16.7
184,172,16.32
184,178,83.95
184,179,31.86
184,182,109.7
184,183,22.48
184,185,34.4
184,188,121.57
184,189,95.99
184,190,72.51
184,191,69.21
184,320,21.04
185,140,25.98
185,149,29.5
185,154,18.78
185,178,39.87
185,179,35.98
185,181,18.24
185,182,48.72
185,183,29.56
185,184,45.02
185,188,62.99
185,189,117.25
185,190,36.81
185,191,81.99
185,320,18.97
186,187,16.72
186,189,29.83
186,190,17.25
186,191,44.94
186,318,47.87
186,367,130.01
187,149,21.52
187,152,21.33
187,188,50.03
187,189,104.65
187,190,61.42
187,191,167.16
187,318,21.23
187,319,31.12
187,320,50.97
187,367,59.01
188,128,21.06
188,132,18.08
188,136,19.21
188,137,25.3
188,138,29.9
188,139,29.21
188,140,63.38
188,141,18.97
188,142,48.02
188,143,26.6
188,144,26.32
188,146,17.76
188,147,41.65
188,148,67.55
188,149,186.19
188,150,90.42
188,151,31.52
188,152,98.45
188,153,43.65
188,154,119.22
188,156,25.38
188,157,16.93
188,158,26.75
188,172,16.22
188,178,84.05
188,179,34.54
188,182,112.61
188,183,35.72
188,184,100.68
188,185,43.99
188,187,24.69
188,189,295.6
188,190,277.31
188,191,240.82
188,319,20.2
188,320,89.28
188,321,18.17
188,367,25.17
189,128,18.73
189,136,18.31
189,137,25.42
189,138,30.05
189,139,24.9
189,140,57.21
189,142,49.66
189,143,25.51
189,144,25.25
189,146,17.72
189,147,42.85
189,148,62.73
189,149,158.14
189,150,73.45
189,151,31
189,152,82.65
189,153,40.28
189,154,104.2
189,156,21.91
189,157,18.83
189,158,23.06
189,172,17.15
189,178,84.21
189,179,75.48
189,181,35.44
189,182,108.59
189,183,65.9
189,184,93.92
189,185,104.18
189,187,61.83
189,188,373.78
189,190,242.96
189,191,543.85
189,318,24.65
189,319,31.12
189,320,133.78
189,367,52.54
190,128,18.7
190,132,17.79
190,136,20.96
190,137,25.79
190,138,27.39
190,139,28.58
190,140,61.96
190,141,18.71
190,142,48.1
190,143,27.03
190,144,25.75
190,146,19.47
190,147,45.89
190,148,62.24
190,149,208.14
190,150,102.6
190,151,126.68
190,152,407.48
190,153,56.76
190,154,145.33
190,155,47.81
190,156,96.73
190,157,21.42
190,158,31.1
190,159,23.76
190,160,34.49
190,178,83.44
190,179,34.99
190,182,110.39
190,183,33.26
190,184,97.54
190,185,43.11
190,187,42.1
190,188,428.18
190,189,284.15
190,191,776.83
190,263,19.19
190,264,23.46
190,267,21.82
190,268,23.58
190,272,19.08
190,318,40.21
190,319,51.63
190,320,381.16
190,321,38.82
190,322,17.97
190,367,32.68
190,380,19
191,64,16.21
191,136,18.58
191,137,17.55
191,138,18.37
191,140,30.18
191,142,32.05
191,147,26.2
191,148,41.47
191,149,100.92
191,150,42.05
191,151,55.79
191,152,166.82
191,153,28.13
191,154,71.24
191,155,22.16
191,156,42.72
191,158,20.76
191,160,16.89
191,178,53.62
191,179,47.78
191,181,25
191,182,67.63
191,183,45.07
191,184,53.32
191,185,54.36
191,186,16.56
191,187,73.19
191,188,220.87
191,189,408.74
191,190,483.48
191,272,21.47
191,273,20.25
191,288,18.9
191,318,53.72
191,319,67.01
191,320,437.96
191,321,55.8
191,322,21.56
191,367,37.95
191,387,16
192,194,118.24
192,195,22.45
192,196,55.68
192,200,92.05
192,201,21.22
192,202,54.4
192,203,19.08
192,204,37.34
192,205,18.69
192,210,24.38
192,211,46.29
192,219,17.74
192,222,24.24
192,237,54.65
192,238,16.51
192,244,45.65
192,246,19.15
192,373,38.45
192,374,47.3
192,376,55.29
193,376,21.17
194,192,54.34
194,195,25.62
194,196,58.12
194,198,21.83
194,199,29.39
194,200,45.27
194,201,24.95
194,202,54.85
194,203,25.67
194,204,38.16
194,205,35.89
194,207,26.98
194,209,31.66
194,210,53.65
194,211,21.62
194,216,21.24
194,219,22
194,220,17.97
194,237,32.91
194,244,25.76
194,372,19.71
194,373,50.04
194,374,56.12
194,376,86.5
195,194,35.29
195,196,31.31
195,199,20.82
195,200,21.05
195,201,47.18
195,202,29.08
195,203,44.54
195,204,19.56
195,205,36.94
195,207,26.83
195,209,25.1
195,210,41.18
195,216,22.61
195,217,18.69
195,219,33.89
195,376,74.32
196,192,23.71
196,194,53.22
196,195,21.22
196,200,38.56
196,201,21.11
196,202,50.48
196,203,21.04
196,204,31.67
196,205,18.75
196,210,24.06
196,211,20.78
196,219,17.32
196,376,31.35
197,198,24.98
197,199,33.45
197,205,56.29
197,207,31.46
197,209,40.26
197,210,50.41
197,216,26.78
197,219,21.09
197,220,17.01
197,375,21.36
197,376,151.78
198,194,25.03
198,197,33.31
198,199,257.75
198,203,16.36
198,205,81.01
198,207,49.16
198,209,232.05
198,210,274.68
198,216,40.39
198,217,18.08
198,219,33.72
198,220,77.03
198,221,31.69
198,231,22.99
198,232,18.18
198,233,20.58
198,376,762.29
199,47,17.93
199,48,28.06
199,194,26.55
199,197,33.38
199,198,199.05
199,200,18.06
199,203,18.74
199,205,143.2
199,207,83.78
199,208,17.57
199,209,461.47
199,210,530.29
199,216,69.06
199,217,19.69
199,218,27.24
199,219,37.79
199,220,146.82
199,221,61.09
199,231,43.33
199,232,32.21
199,233,37.08
199,376,455.21
200,38,25.96
200,39,23.56
200,41,30.81
200,44,20.77
200,58,18.03
200,192,34.28
200,194,42.46
200,196,35.65
200,201,42.27
200,202,114.16
200,203,65.61
200,204,153.95
200,205,37.7
200,207,38.69
200,208,22.5
200,209,33.21
200,210,69.74
200,211,183.85
200,212,16.16
200,214,30.87
200,216,30.17
