O,D,value
20,2,18.65
20,3,50.02
20,4,53.46
20,5,156.02
20,6,31.44
20,7,63.54
20,8,26.05
20,9,23.76
20,10,109.97
20,11,215.15
20,12,190.37
20,13,557.98
20,14,170.93
20,15,168.69
20,16,653.9
20,17,325.14
20,18,340.14
20,19,82.42
20,21,224.64
20,22,91.74
20,23,410.91
20,24,348.82
20,25,169.78
20,26,308.02
20,27,73.2
20,28,130.06
20,29,84.19
20,30,53.24
20,31,20.47
20,32,21.17
20,33,10.33
20,34,21.37
20,35,19.49
20,36,18.04
20,37,9.62
20,41,11.33
20,48,5.7
20,53,5.08
20,64,21.38
20,68,6.69
20,69,12.2
20,70,6.82
20,71,8.8
20,72,23.21
20,73,27.33
20,76,28.53
20,77,38.52
20,78,61.81
20,79,14.71
20,80,111.25
20,81,59.24
20,82,116.36
20,83,28.09
20,84,108.47
20,85,537.34
20,86,99.27
20,87,49.44
20,88,38.48
20,89,15.12
20,90,78.42
20,91,103.17
20,93,17.45
20,95,5
20,97,43.32
20,98,28.34
20,100,9.16
20,123,5.19
20,133,8.71
20,134,5.25
20,135,12.16
20,136,13.29
20,141,5.47
20,145,16.32
20,146,7.34
20,147,41.2
20,148,19.42
20,153,6.11
20,154,5.4
20,157,26.28
20,158,7.93
20,159,28.99
20,160,6.76
20,161,7.58
20,356,39.1
20,377,24
20,379,17
20,381,63
20,382,57
20,383,17
20,387,97
21,1,14.54
21,2,14.67
21,3,54.58
21,4,40.1
21,5,163.01
21,6,23.71
21,7,49.67
21,8,19.87
21,9,16.14
21,10,47.72
21,11,51.12
21,12,64.2
21,13,145.04
21,14,119.62
21,15,165.88
21,16,651.8
21,17,332.06
21,18,346.6
21,19,81.13
21,20,163.86
21,22,94.43
21,23,393.81
21,24,108.71
21,25,50.3
21,26,105.87
21,27,64.29
21,28,125.92
21,29,91.62
21,30,20.09
21,31,22.22
21,32,15.88
21,33,9.35
21,34,17.44
21,35,23.56
21,36,20.07
21,37,4.5
21,41,8.17
21,47,5.13
21,53,4.76
21,64,15.99
21,68,5.36
21,69,10.47
21,70,4.63
21,71,6.17
21,72,17.1
21,73,27.78
21,74,7.03
21,76,19.1
21,77,16.71
21,78,20.21
21,79,7.52
21,80,39.78
21,81,22.42
21,82,22.45
21,83,9.28
21,84,32.38
21,85,102.94
21,86,26.25
21,87,15.89
21,88,12.26
21,90,21.82
21,91,25.7
21,93,6.82
21,97,13.52
21,98,9.43
21,99,5.84
21,113,6.64
21,133,6.01
21,135,7.95
21,136,5.44
21,145,5.09
21,147,16.5
21,148,7.66
21,157,6.83
21,158,5.83
21,159,10.75
21,356,12.14
21,357,17.04
21,375,8
21,376,9
21,377,11
21,381,19
21,382,24
21,387,89
22,1,14.09
22,2,16.2
22,3,54.41
22,4,39.5
22,5,150.38
22,6,15.31
22,7,29.11
22,8,12.8
22,9,8.4
22,10,32.64
22,11,24.57
22,12,32.84
22,13,62.22
22,14,61.28
22,15,75.1
22,16,262.03
22,17,313.15
22,18,319.54
22,19,136.73
22,20,63.23
22,21,77.87
22,23,318.67
22,24,61.08
22,25,31.78
22,26,82.51
22,27,61.06
22,28,264.57
22,29,163.6
22,30,16.13
22,31,26.24
22,32,15.37
22,33,12.51
22,34,24.12
22,35,37.5
22,36,24.78
22,64,6.08
22,69,5.34
22,72,13.35
22,73,12.92
22,74,6.82
22,75,4.76
22,76,12.61
22,77,7.18
22,78,8.28
22,80,17.09
22,81,11.98
22,82,10.81
22,84,14.32
22,85,36.3
22,86,14.44
22,87,7.84
22,88,4.55
22,90,10.71
22,91,15.59
22,97,10.9
22,147,6.25
22,157,5.36
22,159,6.32
22,356,7.2
22,357,4.56
22,387,29
23,1,38.75
23,2,46.99
23,3,130.57
23,4,103.02
23,5,364.4
23,6,51.01
23,7,105.88
23,8,52.64
23,9,28.18
23,10,105.39
23,11,110.8
23,12,131.42
23,13,295.07
23,14,239.27
23,15,320.01
23,16,1233.59
23,17,708.19
23,18,784.82
23,19,336.66
23,20,357.76
23,21,424.02
23,22,412.48
23,24,445.35
23,25,198.96
23,26,593.07
23,27,405.36
23,28,768.6
23,29,501.39
23,30,118.29
23,31,137.69
23,32,87.42
23,33,46.47
23,34,96.89
23,35,112.62
23,36,90.91
23,37,8.45
23,41,22.33
23,43,11.42
23,45,4.66
23,46,4.53
23,47,6.12
23,48,10.1
23,49,10.09
23,50,6.29
23,52,6.61
23,53,6.3
23,58,9.6
23,63,8.61
23,64,46.74
23,66,6.74
23,68,11.29
23,69,24.64
23,70,13.56
23,71,12.94
23,72,43.77
23,73,54.97
23,74,15.9
23,75,13.69
23,76,51.58
23,77,51.7
23,78,39.05
23,79,11.1
23,80,79.41
23,81,57.71
23,82,60.2
23,83,17.03
23,84,61.43
23,85,211.09
23,86,84.68
23,87,45.5
23,88,36.71
23,89,15.99
23,90,65.29
23,91,124.79
23,93,18.94
23,95,5.3
23,97,85.56
23,98,38.12
23,99,17.41
23,100,14.54
23,101,21.99
23,106,12.11
23,107,5.69
23,108,7.39
23,110,14.93
23,111,13.96
23,112,8.37
23,113,10.93
23,115,6.98
23,120,7.18
23,121,5.2
23,129,5.39
23,133,12.72
23,134,7.04
23,135,16.32
23,136,16.45
23,141,6.68
23,145,14.25
23,146,7.01
23,147,37.03
23,148,19.67
23,153,9.37
23,154,7.82
23,157,26.91
23,158,12.28
23,159,28.69
23,160,7.38
23,161,5.25
23,221,6.05
23,222,5.01
23,287,5.26
23,356,77.53
23,357,29.4
23,368,6
23,375,7
23,376,8
23,377,14
23,379,12
23,380,5
23,381,72
23,382,93
23,383,20
23,387,217
24,1,10.35
24,2,13.54
24,3,33.19
24,4,34.25
24,5,97.9
24,6,15.75
24,7,34.27
24,8,16.5
24,9,12.2
24,10,46.94
24,11,89.41
24,12,87.67
24,13,233.93
24,14,69.87
24,15,92.4
24,16,346.55
24,17,187.97
24,18,210.02
24,19,80.95
24,20,303.2
24,21,121.41
24,22,99.81
24,23,539.4
24,25,197.55
24,26,434.1
24,27,102.48
24,28,182.3
24,29,117.26
24,30,81.68
24,31,35.06
24,32,35.21
24,33,14.31
24,34,20.48
24,35,24.65
24,36,20.32
24,41,10.13
24,58,6.2
24,63,5.2
24,64,17.24
24,69,9.54
24,70,5.4
24,72,15.83
24,73,13.56
24,76,20.11
24,77,24.84
24,78,27.5
24,79,5.54
24,80,43.78
24,81,33.93
24,82,57.79
24,83,17.55
24,84,42.58
24,85,250.72
24,86,100.02
24,87,46.83
24,88,51
24,89,13.46
24,90,66.7
24,91,176.76
24,93,22.3
24,95,4.51
24,97,77.09
24,98,44.42
24,99,8.08
24,100,8.03
24,111,6.71
24,113,5.07
24,129,5.33
24,133,8.51
24,135,7.92
24,136,7.08
24,145,9.61
24,147,27.76
24,148,13.97
24,153,6.48
24,154,4.91
24,155,4.49
24,157,19.57
24,158,11.53
24,159,22.33
24,160,7.59
24,161,5.45
24,356,32.83
24,358,9.15
24,377,17
24,379,24
24,380,16
24,381,87
24,382,74
24,383,29
24,387,92
25,1,5.71
25,3,15.27
25,4,19.13
25,5,54.08
25,6,10.64
25,7,23.12
25,8,13.78
25,9,16.37
25,10,46.28
25,11,97.41
25,12,47.7
25,13,136.89
25,14,46.18
25,15,45.9
25,16,184.21
25,17,98.04
25,18,113.43
25,19,42.59
25,20,157.11
25,21,62.76
25,22,50.83
25,23,276.38
25,24,248.63
25,26,500.66
25,27,108.79
25,28,96.68
25,29,94.35
25,30,85.57
25,31,36.11
25,32,32.74
25,33,9.14
25,34,21.28
25,35,20
25,36,16.23
25,37,5.54
25,41,8.32
25,43,5.23
25,50,4.57
25,58,4.46
25,64,18.46
25,69,9.54
25,72,13.33
25,73,10.09
25,76,18.9
25,77,26.46
25,78,37.35
25,79,7.58
25,80,81.43
25,81,40.24
25,82,122.76
25,83,34.27
25,84,75.5
25,85,464.67
25,86,189.86
25,87,109.62
25,88,168.9
25,89,42.52
25,90,140.4
25,91,429.82
25,93,91.14
25,94,5.27
25,95,23.01
25,97,103.59
25,98,168.57
25,99,17.58
25,100,34.09
25,101,6.51
25,102,7.26
25,107,9.55
25,111,5.49
25,113,7.46
25,133,9.75
25,135,8.24
25,136,13.16
25,143,5.19
25,145,13.45
25,146,8.39
25,147,55.66
25,148,21.32
25,153,9.43
25,154,9.95
25,155,5.2
25,157,47.2
25,158,16.73
25,159,58.47
25,160,16.95
25,161,16.04
25,356,21.48
25,377,5
25,380,7
25,381,10
25,382,16
25,383,23
25,387,26
26,1,13.22
26,2,20.33
26,3,50.19
26,4,38.46
26,5,144.54
26,6,21.9
26,7,44.87
26,8,22.07
26,9,18.73
26,10,70.37
26,11,120.86
26,12,114.55
26,13,329.33
26,14,103.83
26,15,132.74
26,16,493.43
26,17,281.38
26,18,304.21
26,19,129.2
26,20,436.34
26,21,176.34
26,22,167.73
26,23,905.9
26,24,704.13
26,25,640.63
26,27,625.77
26,28,489.41
26,29,526.3
26,30,477.68
26,31,198.31
26,32,196.57
26,33,46.47
26,34,103.18
26,35,109.32
26,36,68.09
26,37,5.24
26,41,14.3
26,43,5.22
26,48,7.45
26,49,4.86
26,53,6.36
26,58,5.44
26,64,27.33
26,69,11.41
26,71,6.44
26,72,18.09
26,73,24.84
26,75,4.51
26,76,24.63
26,77,35.59
26,78,40.65
26,79,7.27
26,80,82.81
26,81,46.65
26,82,109.65
26,83,32.63
26,84,69.99
26,85,461.28
26,86,189.44
26,87,97.37
26,88,180.23
26,89,36.93
26,90,140.89
26,91,766.86
26,92,4.66
26,93,101.06
26,95,29.25
26,97,520.8
26,98,298.64
26,99,80.11
26,100,72.5
26,101,37.09
26,102,12.81
26,103,6.95
26,104,5.01
26,106,28.33
26,107,20.01
26,108,11.13
26,109,10.56
26,110,13.26
26,111,33.01
26,112,11.22
26,113,15.07
26,115,7.24
26,116,5.35
26,118,4.71
26,121,5.53
26,123,5.1
26,133,11.54
26,135,12.83
26,136,12.87
26,142,6.12
26,145,15.81
26,146,5.15
26,147,57.32
26,148,22.35
26,153,14.09
26,154,7.69
26,155,4.97
26,157,44.16
26,158,20.96
26,159,54.29
26,160,16.26
26,161,15.42
26,210,5.01
26,267,5.19
26,275,4.77
26,356,52.34
26,357,28.1
26,360,4.8
26,377,6
26,378,5
26,379,9
26,381,24
26,382,40
26,383,29
26,387,106
27,1,11.61
27,2,12.71
27,3,39.07
27,4,38.79
27,5,131.14
27,6,15.67
27,7,33.22
27,8,15.31
27,9,9.35
27,10,36.01
27,11,37.42
27,12,45.23
27,13,106.6
27,14,84.34
27,15,111.93
27,16,474.93
27,17,277.74
27,18,276.05
27,19,127.21
27,20,134.99
27,21,165.78
27,22,174.57
27,23,906.32
27,24,179.37
27,25,166
27,26,751.72
27,28,557.87
27,29,599.91
27,30,130.12
27,31,227.31
27,32,124.57
27,33,42.69
27,34,112.64
27,35,116.33
27,36,75.87
27,64,9.64
27,68,4.76
27,69,8.04
27,72,12.93
27,73,20.53
27,74,7.6
27,76,12.45
27,77,11.26
27,78,13.36
27,79,6.68
27,80,26.73
27,81,14.77
27,82,23.93
27,83,8.43
27,84,26.18
27,85,100.6
27,86,39.96
27,87,18.61
27,88,35.28
27,89,9.5
27,90,34.29
27,91,192.17
27,93,19.44
27,95,7.04
27,97,149.16
27,98,69.52
27,99,38.7
27,100,20.74
27,101,32.43
27,106,13.27
27,107,7.95
27,108,10.09
27,109,5.24
27,110,15.94
27,111,23.37
27,112,10.72
27,113,10.24
27,115,7.26
27,123,4.87
27,133,5.83
27,135,5.59
27,147,14.15
27,148,4.81
27,153,6.42
27,157,10.95
27,159,11.91
27,160,4.85
27,356,63.11
27,357,17.3
27,359,11.16
27,377,7
28,1,29.41
28,2,30.65
28,3,113.74
28,4,82.34
28,5,327.55
28,6,31.92
28,7,57.34
28,8,31.6
28,9,18.51
28,10,59.3
28,11,55.15
28,12,64.37
28,13,138.37
28,14,132.89
28,15,157.96
28,16,556.48
28,17,677.82
28,18,682.85
28,19,297.48
28,20,134.54
28,21,169.97
28,22,425.85
28,23,889.52
28,24,171.05
28,25,76.44
28,26,312.91
28,27,295.72
28,29,843.17
28,30,71.11
28,31,123.62
28,32,70.39
28,33,51.36
28,34,120.55
28,35,174.59
28,36,101.26
28,37,5.38
28,52,6.75
28,64,12.38
28,68,7.01
28,69,8.96
28,70,10.04
28,71,7.79
28,72,24.98
28,73,21.27
28,74,12.21
28,75,11.88
28,76,22.55
28,77,16.82
28,78,18.46
28,79,7.86
28,80,37.06
28,81,24.8
28,82,21.87
28,84,29.57
28,85,75.81
28,86,29.69
28,87,16.72
28,88,14.49
28,90,22.29
28,91,55.26
28,93,6.57
28,97,46.66
28,98,22.38
28,99,18.71
28,100,7.08
28,101,20.83
28,106,10.46
28,107,5.72
28,108,9.07
28,109,4.93
28,110,12.34
28,111,17.79
28,112,8.06
28,113,10.44
28,114,4.58
28,115,7.13
28,123,4.47
28,133,7.86
28,135,4.65
28,145,5.61
28,147,11.18
28,148,6.09
28,157,11.23
28,158,4.99
28,159,10.15
28,356,76.57
28,357,13.41
28,377,5
28,383,16
28,387,77
29,1,33.1
29,2,34.4
29,3,118.73
29,4,90.84
29,5,364.21
29,6,35.77
29,7,66.16
29,8,30.78
29,9,20.05
29,10,69.9
29,11,60.72
29,12,75.41
29,13,153.6
29,14,152.04
29,15,178.42
29,16,642.31
29,17,784.94
29,18,776.56
29,19,347.5
29,20,154.61
29,21,189.62
29,22,496.89
29,23,1024.56
29,24,187.07
29,25,145
29,26,681.16
29,27,652.98
29,28,1623.8
29,30,204.39
29,31,478.65
29,32,268.67
29,33,184.25
29,34,481.3
29,35,736.05
29,36,347.71
29,37,6.49
29,41,9.25
29,49,5.61
29,52,6.3
29,64,18.88
29,68,9.83
29,69,8.57
29,70,7.86
29,71,10.56
29,72,24.81
29,73,29.39
29,74,14.45
29,75,10.65
29,76,24.28
29,77,21.8
29,78,18.4
29,79,7.65
29,80,47.17
29,81,22.6
29,82,26.12
29,83,5.2
29,84,31.77
29,85,82.5
29,86,32.4
29,87,16.43
29,88,33.64
29,89,9.88
29,90,26.7
29,91,175.82
29,93,31.52
29,95,17.37
29,97,277.26
29,98,105.33
29,99,110.33
29,100,47.67
29,101,138.37
29,102,18.53
29,103,5.98
29,104,10.74
29,106,59.5
29,107,23.99
29,108,42.64
29,109,26.13
29,110,111.73
29,111,112.13
29,112,47.56
29,113,44.23
29,114,25.98
29,115,39.19
29,116,11.79
29,118,12.95
29,119,7.19
29,120,10.8
29,121,13.91
29,122,12.7
29,123,12.88
29,124,4.86
29,133,8.03
29,135,5.98
29,136,4.47
29,145,5.14
29,147,21.65
29,148,6.72
29,157,8.44
29,159,16.06
29,160,4.58
29,356,246.99
29,357,65.38
29,358,11.94
29,359,5.92
29,360,5.1
30,3,12.16
30,4,10.52
30,5,36.66
30,7,10.84
30,9,5.63
30,10,18.1
30,11,29.18
30,12,31.68
30,13,80.44
30,14,25.1
30,15,34.47
30,16,122.83
30,17,66.67
30,18,74.74
30,19,30.82
30,20,104.29
30,21,43.6
30,22,38.71
30,23,222.95
30,24,173.88
30,25,158.84
30,26,744.03
30,27,161.96
30,28,119.75
30,29,216.98
30,31,147.16
30,32,156.84
30,33,38.93
30,34,78.66
30,35,45.49
30,36,49.58
30,64,7.19
30,76,8.25
30,77,11.39
30,78,9.01
30,80,19.88
30,81,14.85
30,82,29.96
30,83,11.97
30,84,16.43
30,85,107.89
30,86,52.45
30,87,35.34
30,88,96.52
30,89,21.8
30,90,33.8
30,91,396.76
30,93,75.24
30,94,4.47
30,95,22.49
30,97,423.86
30,98,217.28
30,99,66.25
30,100,59.94
30,101,33.63
30,102,10.99
30,106,29
30,107,20.33
30,108,11.93
30,109,9.43
30,110,15.03
30,111,29.55
30,112,8.44
30,113,12.89
30,115,4.71
30,121,4.48
30,135,7.51
30,145,5.56
30,147,26.21
30,148,11.4
30,154,6.82
30,155,5.39
30,157,21.56
30,158,7.66
30,159,30.03
30,160,9.37
30,161,10.36
30,356,17.34
30,379,16
30,381,14
30,382,21
30,387,17
31,1,6.81
31,2,6.88
31,3,24.37
31,4,19.44
31,5,81.58
31,6,7.29
31,7,23.1
31,8,6.76
31,9,4.48
31,10,19.96
31,11,19.43
31,12,29.91
31,13,57.37
31,14,47.18
31,15,71.95
31,16,289.04
31,17,175
31,18,173.31
31,19,79.28
31,20,85.43
31,21,99.85
31,22,109.54
31,23,562.1
31,24,107.17
31,25,97.89
31,26,467.19
31,27,468.51
31,28,365.25
31,29,907.24
31,30,244.19
31,32,333.57
31,33,101.53
31,34,308.04
31,35,161.86
31,36,148.26
31,64,8.07
31,72,9.51
31,73,9.85
31,74,4.76
31,76,5.6
31,77,6
31,78,8.42
31,80,15.5
31,81,10.48
31,82,16.87
31,83,7.08
31,84,12.79
31,85,58.98
31,86,25.7
31,87,15.72
31,88,48.11
31,89,9.32
31,90,19.92
31,91,212.55
31,93,47.93
31,95,24.49
31,97,335.24
31,98,153.75
31,99,127.32
31,100,58.59
31,101,87.5
31,102,13.37
31,104,9.18
31,106,50.23
31,107,23.8
31,108,38.43
31,109,23.75
31,110,51.1
31,111,94.29
31,112,32.19
31,113,38.56
31,114,10.64
31,115,25.84
31,116,12.07
31,118,11.04
31,120,8.08
31,121,8.17
31,122,6.39
31,123,8.34
31,147,15.21
31,148,4.66
31,157,10.74
31,158,5.69
31,159,13.77
31,356,84.01
31,357,19.62
31,360,6.3
31,382,7
31,387,6
32,3,16.12
32,4,11.4
32,5,43.56
32,6,7.46
32,7,9.32
32,8,6.62
32,10,16.25
32,11,16.44
32,12,15.68
32,13,44.28
32,14,29.67
32,15,41.56
32,16,164.85
32,17,104.1
32,18,103.01
32,19,43.94
32,20,62.84
32,21,58.23
32,22,63.01
32,23,317.49
32,24,98
32,25,87.65
32,26,424.81
32,27,258.31
32,28,210.04
32,29,510.46
32,30,242.5
32,31,368.38
32,33,171.53
32,34,301.4
32,35,96.12
32,36,140.18
32,64,5.38
32,72,4.48
32,73,7.77
32,76,7.45
32,77,8.23
32,78,6.05
32,80,9.59
32,81,18.38
32,82,14.12
32,83,13.67
32,84,11.02
32,85,56.8
32,86,24.61
32,87,38.72
32,88,66.56
32,89,19.38
32,90,17.1
32,91,208.81
32,92,6.06
32,93,119.37
32,94,6.84
32,95,61.73
32,96,7.51
32,97,741.03
32,98,357.88
32,99,294.92
32,100,152.34
32,101,165.02
32,102,34.14
32,103,14.2
32,104,21.89
32,105,5.58
32,106,118.26
32,107,63.09
32,108,74.63
32,109,53.65
32,110,90.91
32,111,176.59
32,112,38.25
32,113,81.7
32,114,12.69
32,115,27.4
32,116,28.72
32,117,6.95
32,118,28.72
32,119,12.54
32,120,6.69
32,121,24.13
32,122,7.51
32,123,16.74
32,135,7.06
32,145,7.42
32,147,31.34
32,148,10.7
32,153,6.57
32,157,22.27
32,158,7.69
32,159,25.46
32,160,9.19
32,161,9.19
32,303,4.69
32,356,85.41
32,357,18.81
32,359,7.55
32,381,9
32,382,18
33,3,9.77
33,4,5.68
33,5,37.31
33,7,6.56
33,10,9.41
33,11,6.4
33,12,6.38
33,13,17.55
33,14,15.14
33,15,20.7
33,16,72.91
33,17,76.67
33,18,74.44
33,19,31.61
33,20,18.24
33,21,19.81
33,22,49.83
33,23,113.42
33,24,23.6
33,25,20.74
33,26,95.04
33,27,90.71
33,28,157.95
33,29,399.21
33,30,56.48
33,31,124.48
33,32,183.75
33,34,302.79
33,35,96.36
33,36,279.72
33,76,5.49
33,80,5.75
33,81,4.46
33,85,11.53
33,86,6.8
33,87,8.06
33,88,14.63
33,89,5.53
33,91,46.61
33,93,29.47
33,95,32.71
33,97,166.23
33,98,76.51
33,99,160.52
33,100,80.27
33,101,173.59
33,102,19.09
33,103,5.74
33,104,16.58
33,106,69.1
33,107,36.77
33,108,52.81
33,109,32.12
33,110,190.48
33,111,191.09
33,112,83.57
33,113,87.39
33,114,35.33
33,115,68.27
33,116,17.83
33,118,23.2
33,119,8.8
33,120,19.29
33,121,29.27
33,122,15.45
33,123,27.95
33,124,10.86
33,147,8.04
33,159,5.84
33,356,203.36
33,357,35.83
33,358,10.93
33,359,7.14
34,1,6.54
34,3,24.1
34,4,16.51
34,5,72.11
34,6,5.19
34,7,13.03
34,8,11.19
34,10,18.71
34,11,13.69
34,12,17.83
34,13,34.41
34,14,33.72
34,15,45.55
34,16,152.62
34,17,164.92
34,18,164.22
34,19,68.77
34,20,38.11
34,21,44.19
34,22,108.47
34,23,246.39
34,24,45.87
34,25,40.82
34,26,196.79
34,27,194.37
34,28,344.82
34,29,871.77
34,30,102.26
34,31,269.07
34,32,248.25
34,33,222.7
34,35,180.62
34,36,300.01
34,64,6.72
34,69,4.89
34,72,7.71
34,73,6.59
34,76,10.07
34,77,4.85
34,78,4.85
34,80,13.05
34,82,9.09
34,84,7.2
34,85,24.31
34,86,11.39
34,87,10.63
34,88,19.23
34,89,5.82
34,90,7.48
34,91,88.78
34,93,37.36
34,95,18.05
34,97,239.88
34,98,114.42
34,99,110.34
34,100,53.5
34,101,120.1
34,102,18.04
34,103,5.43
34,104,12.82
34,106,68.57
34,107,31.22
34,108,51.28
34,109,29.48
34,110,134.7
34,111,129.82
34,112,65.66
34,113,61.65
34,114,31.72
34,115,65.09
34,116,15.99
34,117,4.53
34,118,21.28
34,119,4.55
34,120,17.37
34,121,15.48
34,122,13.13
34,123,13.38
34,124,8.1
34,147,9.87
34,148,4.86
34,157,7.97
34,159,7.61
34,356,172.55
34,357,31.51
34,358,5
34,359,7.19
35,1,8.95
35,2,12.03
35,3,32.08
35,4,17.95
35,5,90.08
35,6,12.12
35,7,17.86
35,8,7.14
35,10,18.55
35,11,13.51
35,12,19.64
35,13,35.95
35,14,40.28
35,15,43.99
35,16,159.26
35,17,193.21
35,18,195.89
35,19,85.89
35,20,35.65
35,21,47.23
35,22,123.76
35,23,255.44
35,24,47.88
35,25,35.27
35,26,168.89
35,27,162.26
35,28,396.73
35,29,993.83
35,30,54.45
35,31,119.84
35,32,76.04
35,33,67.49
35,34,130.55
35,36,247.11
35,64,6.71
35,69,4.88
35,72,7.13
35,73,8.52
35,76,8.05
35,77,5.43
35,78,4.8
35,80,10.93
35,81,8.6
35,82,5.96
35,84,8.08
35,85,26.57
35,86,8.75
35,87,5.3
35,88,10.05
35,90,5.82
35,91,48.23
35,93,7.02
35,95,4.53
35,97,91.8
35,98,31.99
35,99,43.78
35,100,17.02
35,101,51.26
35,106,19.17
35,107,7.91
35,108,12.01
35,109,5.19
35,110,90.98
35,111,55.2
35,112,48.69
35,113,27.18
35,114,37.84
35,115,81.87
35,120,5.26
35,121,7.29
35,122,7.72
35,147,5.12
35,148,4.91
35,159,5.98
35,356,152.52
35,357,28.2
36,1,7.9
36,2,7.94
36,3,15.18
36,4,20.71
36,5,54.26
36,6,6.98
36,7,10.74
36,10,11.59
36,11,9.57
36,12,14.6
36,13,22
36,14,28.64
36,15,27.34
36,16,93.2
36,17,103.92
36,18,118.56
36,19,47.64
36,20,22.3
36,21,27.9
36,22,60.82
36,23,142.82
36,24,29.77
36,25,24.11
36,26,97.8
36,27,91.97
36,28,207.54
36,29,502.61
36,30,52.97
36,31,120.44
36,32,113.66
36,33,202.18
36,34,280.89
36,35,310.6
36,41,7.03
36,48,5.1
36,64,13.34
36,72,6.99
36,73,10.17
36,76,9.51
36,77,7.72
36,78,9.35
36,80,7.85
36,81,7.31
36,84,7.92
36,85,11.26
36,86,9.87
36,87,4.73
36,88,8.68
36,91,46.87
36,93,15.08
36,95,18.15
36,97,121.28
36,98,51.65
36,99,102.28
36,100,47.17
36,101,115.23
36,102,9.93
36,104,7.71
36,106,45.66
36,107,22.71
36,108,28.13
36,109,19.38
36,110,186.83
36,111,133.99
36,112,100.54
36,113,84.78
36,114,103.62
36,115,219.9
36,116,13.32
36,118,14
36,119,4.87
36,120,27.68
36,121,30.8
36,122,23.37
36,123,33.67
36,124,13.63
36,135,4.46
36,147,7.66
36,148,6.11
36,159,4.56
36,161,4.46
36,305,5.01
36,356,759.16
36,357,223.17
36,358,43.68
36,359,17.2
36,360,9.31
36,376,5
36,377,6
36,379,8
36,381,57
36,382,48
36,383,26
36,387,15
37,2,6.5
37,4,5.75
37,5,7.55
37,6,16.19
37,7,11.47
37,8,41.23
37,9,50.52
37,10,27.36
37,11,7.34
37,14,9.8
37,16,4.87
37,17,7.65
37,41,5.14
37,43,6.61
37,44,4.47
37,45,10.42
37,46,8.39
37,47,4.64
37,48,9.79
37,49,6.15
37,50,16.43
37,58,9.59
37,62,10.68
37,63,9.72
37,64,59.47
37,65,7.98
37,66,18.2
37,67,19.52
37,68,44.37
37,69,73.81
37,71,8.57
37,72,11.61
37,73,29.11
37,76,125.29
37,77,74.12
37,78,39.79
37,79,33.61
37,80,19.29
37,81,26.43
37,82,5.26
37,83,5.27
37,84,5.18
37,133,18.02
37,134,5.81
37,135,19.49
37,136,9.1
37,145,14.83
37,146,5.69
37,147,20.65
37,148,8.88
37,356,9.02
37,378,5
37,379,5
37,380,5
37,387,17
38,8,4.93
38,14,4.77
38,18,5.27
38,37,10.53
38,39,94.11
38,40,42.95
38,41,196.9
38,42,49.87
38,43,35.68
38,44,77.71
38,45,23.94
38,46,57.36
38,47,7.42
38,48,19.51
38,49,4.88
38,50,13.36
38,54,25.3
38,55,30.87
38,56,54.68
38,57,20.72
38,58,131.39
38,59,116.48
38,60,33.28
38,61,43.47
38,62,17.53
38,63,48.59
38,64,58.97
38,65,19
38,66,5.69
38,67,11.53
38,68,6.98
38,69,19.15
38,73,6.27
38,76,9.71
38,77,9.31
38,81,5.35
38,125,13.98
38,127,7.55
38,128,7.26
38,129,14.96
38,130,11.6
38,131,8.18
38,132,15.06
38,133,18.51
38,134,17.4
38,135,7.42
38,136,14.01
38,137,6.49
38,142,13.81
38,148,7.49
38,149,5.01
38,164,55.31
38,165,5.7
38,166,112.05
38,167,21.31
38,170,88.51
38,171,5.88
38,172,23.98
38,178,6.31
38,211,8.98
38,219,8.09
38,222,48.91
38,223,5.63
38,224,15.74
38,225,11.36
38,226,34.75
38,228,5.61
38,229,8.74
38,230,15.78
38,233,7.76
38,258,16.28
38,259,14.9
38,260,18.74
38,261,7.97
38,262,13.81
39,4,7.08
39,5,9.73
39,6,7.3
39,7,8.14
39,8,17.47
39,9,12.84
39,10,12.45
39,14,7.53
39,16,6.76
39,17,6.76
39,18,7.22
39,23,5.38
39,37,48.41
39,38,86.43
39,40,105.1
39,41,980.55
39,42,67.77
39,43,320.56
39,44,745.2
39,45,148.73
39,46,361.58
39,47,71.01
39,48,160.26
39,49,31.22
39,50,77.36
39,51,7.22
39,52,7.83
39,53,15.66
39,54,9.16
39,55,12.7
39,56,22.36
39,57,10.29
39,58,409.13
39,59,90.86
39,60,96.79
39,61,40.86
39,62,103.26
39,63,214.33
39,64,263.48
39,65,84.11
39,66,34.87
39,67,73.39
39,68,29.24
39,69,87.16
39,70,6.22
39,71,20.1
39,72,11.56
39,73,25.16
39,76,35.91
39,77,29.81
39,78,11.97
39,79,8.88
39,80,11.41
39,81,21.38
39,83,4.53
39,125,5.02
39,129,41.71
39,130,12.63
39,131,21.18
39,132,13.86
39,133,83.28
39,134,81.34
39,135,41.49
39,136,53.99
39,141,16.15
39,142,11.9
39,143,5.41
39,145,16.59
39,146,18.52
39,147,16.83
39,148,24.05
39,153,8.61
39,154,4.59
39,158,6.63
39,164,19.88
39,166,36.26
39,167,6.81
39,170,26.7
39,172,6.71
39,203,5.43
39,210,4.46
39,211,13.4
39,214,17.12
39,216,7.05
39,217,7.99
39,218,16.65
39,219,53.12
39,221,5.14
39,222,67.45
39,223,34.11
39,224,36.55
39,225,100.64
39,226,87.55
39,227,19.91
39,228,49.22
39,229,85.18
39,230,124.37
