name,road_link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,265,265,811,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,266,266,812,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,267,267,813,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,268,268,814,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,269,269,815,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,270,270,816,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,271,271,817,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,272,272,818,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,273,273,819,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,274,274,820,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,275,275,821,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,276,276,822,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,277,277,823,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,278,278,824,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,279,279,825,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,280,280,826,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,281,281,827,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,282,282,828,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,283,283,829,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,284,284,830,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,285,285,831,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,286,286,832,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,287,287,833,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,288,288,834,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,289,289,835,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,290,290,836,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,291,291,837,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,292,292,838,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,293,293,839,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,294,294,840,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,295,295,841,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,296,296,842,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,297,297,843,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,298,298,844,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,299,299,845,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,300,300,846,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,301,301,847,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,302,302,848,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,303,303,849,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,304,304,850,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,305,305,851,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,306,306,852,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,307,307,853,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,308,308,854,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,309,309,855,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,310,310,856,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,311,311,857,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,312,312,858,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,313,313,859,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,314,314,860,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,315,315,861,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,316,316,862,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,317,317,863,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,318,318,864,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,319,319,865,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,320,320,866,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,321,321,867,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,322,322,868,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,323,323,869,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,324,324,870,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,325,325,871,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,326,326,872,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,327,327,873,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,328,328,874,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,329,329,875,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,330,330,876,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,331,331,877,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,332,332,878,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,333,333,879,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,334,334,880,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,335,335,881,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,336,336,882,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,337,337,883,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,338,338,884,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,339,339,885,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,340,340,886,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,341,341,887,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,342,342,888,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,343,343,889,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,344,344,890,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,345,345,891,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,346,346,892,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,347,347,893,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,348,348,894,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,349,349,895,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,350,350,896,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,351,351,897,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,352,352,898,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,353,353,899,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,354,354,900,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,355,355,901,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,356,356,902,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,357,357,903,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,358,358,904,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,359,359,905,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,360,360,906,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,361,361,907,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,362,362,908,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,363,363,909,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,364,364,910,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,365,365,911,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,366,366,912,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,367,367,913,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,368,368,914,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,369,369,915,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,370,370,916,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,371,371,917,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,372,372,918,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,373,373,919,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,374,374,920,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,375,375,921,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,376,376,922,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,377,377,923,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,378,378,924,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,379,379,925,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,380,380,926,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,381,381,927,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,382,382,928,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,383,383,929,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,384,384,930,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,385,385,931,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,386,386,932,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,387,387,933,freeway,1,1,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,388,388,390,freeway,1,12.0468,1,3500,60,1,0,12.0468,3500,0.15,4,1,1,100,10,0,1
,389,388,391,freeway,1,6.35718,1,3500,60,1,0,6.35718,3500,0.15,4,1,1,100,10,0,1
,390,388,708,freeway,1,1.81366,1,2000,60,1,0,1.81366,2000,0.15,4,1,1,100,10,0,1
,391,388,802,freeway,1,4.42618,1,2000,60,1,0,4.42618,2000,0.15,4,1,1,100,10,0,1
,392,389,390,freeway,1,4.70056,1,1000,60,1,0,4.70056,1000,0.15,4,1,1,100,10,0,1
,393,389,801,freeway,1,7.50969,1,2500,60,1,0,7.50969,2500,0.15,4,1,1,100,10,0,1
,394,389,914,freeway,1,3.3019,1,2500,60,1,0,3.3019,2500,0.15,4,1,1,100,10,0,1
,395,390,388,freeway,1,12.0468,1,3500,60,1,0,12.0468,3500,0.15,4,1,1,100,10,0,1
,396,390,389,freeway,1,4.70056,1,1000,60,1,0,4.70056,1000,0.15,4,1,1,100,10,0,1
,397,390,925,freeway,1,7.06021,1,3500,60,1,0,7.06021,3500,0.15,4,1,1,100,10,0,1
,398,391,388,freeway,1,6.35718,1,3500,60,1,0,6.35718,3500,0.15,4,1,1,100,10,0,1
,399,391,392,freeway,1,4.5587,1,3500,60,1,0,4.5587,3500,0.15,4,1,1,100,10,0,1
,400,391,709,freeway,1,1.26933,1,3000,60,1,0,1.26933,3000,0.15,4,1,1,100,10,0,1
,401,391,715,freeway,1,4.71637,1,3000,60,1,0,4.71637,3000,0.15,4,1,1,100,10,0,1
,402,392,391,freeway,1,4.5587,1,3500,60,1,0,4.5587,3500,0.15,4,1,1,100,10,0,1
,403,392,393,freeway,1,2.70059,1,3500,60,1,0,2.70059,3500,0.15,4,1,1,100,10,0,1
,404,392,713,freeway,1,1.675,1,1000,60,1,0,1.675,1000,0.15,4,1,1,100,10,0,1
,405,392,717,freeway,1,1.60466,1,1000,60,1,0,1.60466,1000,0.15,4,1,1,100,10,0,1
,406,393,392,freeway,1,2.70059,1,3500,60,1,0,2.70059,3500,0.15,4,1,1,100,10,0,1
,407,393,394,freeway,1,3.1116,1,5000,60,1,0,3.1116,5000,0.15,4,1,1,100,10,0,1
,408,393,712,freeway,1,2.70953,1,3500,60,1,0,2.70953,3500,0.15,4,1,1,100,10,0,1
,409,393,716,freeway,1,0.61304,1,3500,60,1,0,0.61304,3500,0.15,4,1,1,100,10,0,1
,410,394,393,freeway,1,3.1116,1,5000,60,1,0,3.1116,5000,0.15,4,1,1,100,10,0,1
,411,394,395,freeway,1,2.25782,1,5000,60,1,0,2.25782,5000,0.15,4,1,1,100,10,0,1
,412,394,584,freeway,1,4.77245,1,500,60,1,0,4.77245,500,0.15,4,1,1,100,10,0,1
,413,394,601,freeway,1,0.56239,1,500,60,1,0,0.56239,500,0.15,4,1,1,100,10,0,1
,414,395,394,freeway,1,2.25782,1,5000,60,1,0,2.25782,5000,0.15,4,1,1,100,10,0,1
,415,395,396,freeway,1,3.35722,1,5000,60,1,0,3.35722,5000,0.15,4,1,1,100,10,0,1
,416,395,584,freeway,1,3.87386,1,3500,60,1,0,3.87386,3500,0.15,4,1,1,100,10,0,1
,417,395,600,freeway,1,0.82969,1,3500,60,1,0,0.82969,3500,0.15,4,1,1,100,10,0,1
,418,396,395,freeway,1,3.35722,1,5000,60,1,0,3.35722,5000,0.15,4,1,1,100,10,0,1
,419,396,397,freeway,1,1.95295,1,5000,60,1,0,1.95295,5000,0.15,4,1,1,100,10,0,1
,420,397,396,freeway,1,1.95295,1,5000,60,1,0,1.95295,5000,0.15,4,1,1,100,10,0,1
,421,397,398,freeway,1,2.17728,1,5000,60,1,0,2.17728,5000,0.15,4,1,1,100,10,0,1
,422,397,588,freeway,1,2.501,1,3000,60,1,0,2.501,3000,0.15,4,1,1,100,10,0,1
,423,397,604,freeway,1,1.10476,1,3000,60,1,0,1.10476,3000,0.15,4,1,1,100,10,0,1
,424,398,397,freeway,1,2.17728,1,5000,60,1,0,2.17728,5000,0.15,4,1,1,100,10,0,1
,425,398,399,freeway,1,0.62803,1,5000,60,1,0,0.62803,5000,0.15,4,1,1,100,10,0,1
,426,398,400,freeway,1,1.95581,1,6500,60,1,0,1.95581,6500,0.15,4,1,1,100,10,0,1
,427,398,403,freeway,1,2.806,1,8000,60,1,0,2.806,8000,0.15,4,1,1,100,10,0,1
,428,399,398,freeway,1,0.62803,1,5000,60,1,0,0.62803,5000,0.15,4,1,1,100,10,0,1
,429,399,537,freeway,1,3.93438,1,5000,60,1,0,3.93438,5000,0.15,4,1,1,100,10,0,1
,430,399,604,freeway,1,1.69926,1,7000,60,1,0,1.69926,7000,0.15,4,1,1,100,10,0,1
,431,399,609,freeway,1,1.364,1,7000,60,1,0,1.364,7000,0.15,4,1,1,100,10,0,1
,432,400,398,freeway,1,1.95581,1,6500,60,1,0,1.95581,6500,0.15,4,1,1,100,10,0,1
,433,400,401,freeway,1,3.45553,1,5000,60,1,0,3.45553,5000,0.15,4,1,1,100,10,0,1
,434,400,587,freeway,1,1.00973,1,500,60,1,0,1.00973,500,0.15,4,1,1,100,10,0,1
,435,400,609,freeway,1,2.50769,1,500,60,1,0,2.50769,500,0.15,4,1,1,100,10,0,1
,436,401,400,freeway,1,3.45553,1,5000,60,1,0,3.45553,5000,0.15,4,1,1,100,10,0,1
,437,401,402,freeway,1,1.5004,1,5000,60,1,0,1.5004,5000,0.15,4,1,1,100,10,0,1
,438,401,585,freeway,1,1.00047,1,6000,60,1,0,1.00047,6000,0.15,4,1,1,100,10,0,1
,439,401,590,freeway,1,2.22043,1,6000,60,1,0,2.22043,6000,0.15,4,1,1,100,10,0,1
,440,402,401,freeway,1,1.5004,1,5000,60,1,0,1.5004,5000,0.15,4,1,1,100,10,0,1
,441,403,398,freeway,1,2.806,1,8000,60,1,0,2.806,8000,0.15,4,1,1,100,10,0,1
,442,403,404,freeway,1,3.00452,1,6500,60,1,0,3.00452,6500,0.15,4,1,1,100,10,0,1
,443,403,606,freeway,1,1.20311,1,1500,60,1,0,1.20311,1500,0.15,4,1,1,100,10,0,1
,444,403,611,freeway,1,1.92899,1,1500,60,1,0,1.92899,1500,0.15,4,1,1,100,10,0,1
,445,404,403,freeway,1,3.00452,1,6500,60,1,0,3.00452,6500,0.15,4,1,1,100,10,0,1
,446,404,405,freeway,1,0.91703,1,5000,60,1,0,0.91703,5000,0.15,4,1,1,100,10,0,1
,447,404,675,freeway,1,1.54319,1,5500,60,1,0,1.54319,5500,0.15,4,1,1,100,10,0,1
,448,404,680,freeway,1,1.61045,1,5500,60,1,0,1.61045,5500,0.15,4,1,1,100,10,0,1
,449,405,404,freeway,1,0.91703,1,5000,60,1,0,0.91703,5000,0.15,4,1,1,100,10,0,1
,450,405,406,freeway,1,2.18666,1,5000,60,1,0,2.18666,5000,0.15,4,1,1,100,10,0,1
,451,405,488,freeway,1,0.95285,1,5000,60,1,0,0.95285,5000,0.15,4,1,1,100,10,0,1
,452,406,405,freeway,1,2.18666,1,5000,60,1,0,2.18666,5000,0.15,4,1,1,100,10,0,1
,453,406,407,freeway,1,3.05061,1,5000,60,1,0,3.05061,5000,0.15,4,1,1,100,10,0,1
,454,406,677,freeway,1,0.82067,1,3000,60,1,0,0.82067,3000,0.15,4,1,1,100,10,0,1
,455,406,682,freeway,1,2.20446,1,3000,60,1,0,2.20446,3000,0.15,4,1,1,100,10,0,1
,456,407,406,freeway,1,3.05061,1,5000,60,1,0,3.05061,5000,0.15,4,1,1,100,10,0,1
,457,407,408,freeway,1,2.94384,1,5000,60,1,0,2.94384,5000,0.15,4,1,1,100,10,0,1
,458,407,687,freeway,1,0.82067,1,6500,60,1,0,0.82067,6500,0.15,4,1,1,100,10,0,1
,459,407,692,freeway,1,2.45596,1,6500,60,1,0,2.45596,6500,0.15,4,1,1,100,10,0,1
,460,408,407,freeway,1,2.94384,1,5000,60,1,0,2.94384,5000,0.15,4,1,1,100,10,0,1
,461,408,409,freeway,1,1.91447,1,5000,60,1,0,1.91447,5000,0.15,4,1,1,100,10,0,1
,462,408,689,freeway,1,1.04948,1,2000,60,1,0,1.04948,2000,0.15,4,1,1,100,10,0,1
,463,408,694,freeway,1,2.10339,1,2000,60,1,0,2.10339,2000,0.15,4,1,1,100,10,0,1
,464,409,408,freeway,1,1.91447,1,5000,60,1,0,1.91447,5000,0.15,4,1,1,100,10,0,1
,465,409,410,freeway,1,3.58034,1,5000,60,1,0,3.58034,5000,0.15,4,1,1,100,10,0,1
,466,409,538,freeway,1,1.40829,1,5000,60,1,0,1.40829,5000,0.15,4,1,1,100,10,0,1
,467,409,539,freeway,1,2.55473,1,5000,60,1,0,2.55473,5000,0.15,4,1,1,100,10,0,1
,468,410,409,freeway,1,3.58034,1,5000,60,1,0,3.58034,5000,0.15,4,1,1,100,10,0,1
,469,410,411,freeway,1,2.99149,1,3500,60,1,0,2.99149,3500,0.15,4,1,1,100,10,0,1
,470,410,690,freeway,1,2.81196,1,2000,60,1,0,2.81196,2000,0.15,4,1,1,100,10,0,1
,471,410,700,freeway,1,0.63686,1,2000,60,1,0,0.63686,2000,0.15,4,1,1,100,10,0,1
,472,411,410,freeway,1,2.99149,1,3500,60,1,0,2.99149,3500,0.15,4,1,1,100,10,0,1
,473,411,412,freeway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,474,411,685,freeway,1,2.91909,1,6000,60,1,0,2.91909,6000,0.15,4,1,1,100,10,0,1
,475,411,695,freeway,1,0.63686,1,6000,60,1,0,0.63686,6000,0.15,4,1,1,100,10,0,1
,476,412,411,freeway,1,2.93815,1,3500,60,1,0,2.93815,3500,0.15,4,1,1,100,10,0,1
,477,412,413,freeway,1,2.87283,1,3500,60,1,0,2.87283,3500,0.15,4,1,1,100,10,0,1
,478,413,412,freeway,1,2.87283,1,3500,60,1,0,2.87283,3500,0.15,4,1,1,100,10,0,1
,479,413,414,freeway,1,2.80865,1,3500,60,1,0,2.80865,3500,0.15,4,1,1,100,10,0,1
,480,413,730,freeway,1,3.17024,1,4000,60,1,0,3.17024,4000,0.15,4,1,1,100,10,0,1
,481,413,734,freeway,1,0.62208,1,4000,60,1,0,0.62208,4000,0.15,4,1,1,100,10,0,1
,482,414,413,freeway,1,2.80865,1,3500,60,1,0,2.80865,3500,0.15,4,1,1,100,10,0,1
,483,414,415,freeway,1,4.37375,1,3500,60,1,0,4.37375,3500,0.15,4,1,1,100,10,0,1
,484,414,731,freeway,1,3.20061,1,3500,60,1,0,3.20061,3500,0.15,4,1,1,100,10,0,1
,485,414,735,freeway,1,0.63686,1,3500,60,1,0,0.63686,3500,0.15,4,1,1,100,10,0,1
,486,415,414,freeway,1,4.37375,1,3500,60,1,0,4.37375,3500,0.15,4,1,1,100,10,0,1
,487,415,416,freeway,1,6.15496,1,3500,60,1,0,6.15496,3500,0.15,4,1,1,100,10,0,1
,488,415,727,freeway,1,4.24465,1,3500,60,1,0,4.24465,3500,0.15,4,1,1,100,10,0,1
,489,415,733,freeway,1,1.75633,1,3500,60,1,0,1.75633,3500,0.15,4,1,1,100,10,0,1
,490,416,415,freeway,1,6.15496,1,3500,60,1,0,6.15496,3500,0.15,4,1,1,100,10,0,1
,491,416,417,freeway,1,5.59407,1,3500,60,1,0,5.59407,3500,0.15,4,1,1,100,10,0,1
,492,416,726,freeway,1,2.04509,1,2000,60,1,0,2.04509,2000,0.15,4,1,1,100,10,0,1
,493,416,732,freeway,1,3.95137,1,2000,60,1,0,3.95137,2000,0.15,4,1,1,100,10,0,1
,494,417,416,freeway,1,5.59407,1,3500,60,1,0,5.59407,3500,0.15,4,1,1,100,10,0,1
,495,417,732,freeway,1,8.19718,1,3500,60,1,0,8.19718,3500,0.15,4,1,1,100,10,0,1
,496,417,913,freeway,1,3.12711,1,3500,60,1,0,3.12711,3500,0.15,4,1,1,100,10,0,1
,497,417,926,freeway,1,6.52016,1,3500,60,1,0,6.52016,3500,0.15,4,1,1,100,10,0,1
,498,418,419,freeway,1,5.50658,1,5000,60,1,0,5.50658,5000,0.15,4,1,1,100,10,0,1
,499,418,921,freeway,1,2.33798,1,2000,60,1,0,2.33798,2000,0.15,4,1,1,100,10,0,1
,500,418,922,freeway,1,4.25297,1,2000,60,1,0,4.25297,2000,0.15,4,1,1,100,10,0,1
,501,418,923,freeway,1,10.3917,1,5000,60,1,0,10.3917,5000,0.15,4,1,1,100,10,0,1
,502,419,418,freeway,1,5.50658,1,5000,60,1,0,5.50658,5000,0.15,4,1,1,100,10,0,1
,503,419,420,freeway,1,4.81398,1,5000,60,1,0,4.81398,5000,0.15,4,1,1,100,10,0,1
,504,419,739,freeway,1,3.41273,1,1500,60,1,0,3.41273,1500,0.15,4,1,1,100,10,0,1
,505,419,743,freeway,1,1.62768,1,1500,60,1,0,1.62768,1500,0.15,4,1,1,100,10,0,1
,506,420,419,freeway,1,4.81398,1,5000,60,1,0,4.81398,5000,0.15,4,1,1,100,10,0,1
,507,420,421,freeway,1,2.97089,1,5000,60,1,0,2.97089,5000,0.15,4,1,1,100,10,0,1
,508,420,751,freeway,1,2.501,1,3000,60,1,0,2.501,3000,0.15,4,1,1,100,10,0,1
,509,420,752,freeway,1,0.90683,1,3000,60,1,0,0.90683,3000,0.15,4,1,1,100,10,0,1
,510,421,420,freeway,1,2.97089,1,5000,60,1,0,2.97089,5000,0.15,4,1,1,100,10,0,1
,511,421,422,freeway,1,3.25194,1,5000,60,1,0,3.25194,5000,0.15,4,1,1,100,10,0,1
,512,421,753,freeway,1,1.47413,1,2000,60,1,0,1.47413,2000,0.15,4,1,1,100,10,0,1
,513,421,754,freeway,1,1.83508,1,2000,60,1,0,1.83508,2000,0.15,4,1,1,100,10,0,1
,514,422,421,freeway,1,3.25194,1,5000,60,1,0,3.25194,5000,0.15,4,1,1,100,10,0,1
,515,422,423,freeway,1,2.80865,1,5000,60,1,0,2.80865,5000,0.15,4,1,1,100,10,0,1
,516,422,762,freeway,1,0.61,1,1000,60,1,0,0.61,1000,0.15,4,1,1,100,10,0,1
,517,422,766,freeway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,518,423,422,freeway,1,2.80865,1,5000,60,1,0,2.80865,5000,0.15,4,1,1,100,10,0,1
,519,423,424,freeway,1,3.09902,1,5000,60,1,0,3.09902,5000,0.15,4,1,1,100,10,0,1
,520,423,764,freeway,1,0.69551,1,1000,60,1,0,0.69551,1000,0.15,4,1,1,100,10,0,1
,521,423,767,freeway,1,3.49621,1,1000,60,1,0,3.49621,1000,0.15,4,1,1,100,10,0,1
,522,424,423,freeway,1,3.09902,1,5000,60,1,0,3.09902,5000,0.15,4,1,1,100,10,0,1
,523,424,425,freeway,1,3.06764,1,5000,60,1,0,3.06764,5000,0.15,4,1,1,100,10,0,1
